WRITE 7 1 10 C
WRITE 7 1 11 D
WRITE 7 1 12 E
WRITE 7 1 13 F
WRITE 7 1 14 G
WRITE 7 1 15 H
WRITE 7 1 16 I
WRITE 7 1 17 J
WRITE 8 1 0 K
WRITE 8 1 1 L
WRITE 8 1 2 M
WRITE 8 1 3 N
WRITE 8 1 4 O
WRITE 8 1 5 P
WRITE 8 1 6 Q
WRITE 8 1 7 R
WRITE 8 1 8 S
WRITE 8 1 9 T
WRITE 8 1 10 U
WRITE 8 1 11 V
WRITE 8 1 12 W
WRITE 8 1 13 X
WRITE 8 1 14 Y
WRITE 8 1 15 Z
WRITE 8 1 16 a
WRITE 8 1 17 b
WRITE 9 1 0 c
WRITE 9 1 1 d
WRITE 9 1 2 e
WRITE 9 1 3 f
WRITE 9 1 4 g
WRITE 9 1 5 h
WRITE 9 1 6 i
WRITE 9 1 7 j
WRITE 9 1 8 k
WRITE 9 1 9 l
WRITE 9 1 10 m
WRITE 9 1 11 n
WRITE 9 1 12 o
WRITE 9 1 13 p
WRITE 9 1 14 q
WRITE 9 1 15 r
WRITE 9 1 16 s
WRITE 9 1 17 t
WRITE 10 1 0 u
WRITE 10 1 1 v
WRITE 10 1 2 w
WRITE 10 1 3 x
WRITE 10 1 4 y
WRITE 10 1 5 z
WRITE 10 1 6 0
WRITE 10 1 7 1
WRITE 10 1 8 2
WRITE 10 1 9 3
WRITE 10 1 10 4
WRITE 10 1 11 5
WRITE 10 1 12 6
WRITE 10 1 13 7
WRITE 10 1 14 8
WRITE 10 1 15 9
WRITE 10 1 16 A
WRITE 10 1 17 B
WRITE 11 1 0 C
WRITE 11 1 1 D
WRITE 11 1 2 E
WRITE 11 1 3 F
WRITE 11 1 4 G
WRITE 11 1 5 H
WRITE 11 1 6 I
WRITE 11 1 7 J
WRITE 11 1 8 K
WRITE 11 1 9 L
WRITE 11 1 10 M
WRITE 11 1 11 N
WRITE 11 1 12 O
WRITE 11 1 13 P
WRITE 11 1 14 Q
WRITE 11 1 15 R
WRITE 11 1 16 S
WRITE 11 1 17 T
WRITE 12 1 0 U
WRITE 12 1 1 V
WRITE 12 1 2 W
WRITE 12 1 3 X
WRITE 12 1 4 Y
WRITE 12 1 5 Z
WRITE 12 1 6 a
WRITE 12 1 7 b
WRITE 12 1 8 c
WRITE 12 1 9 d
WRITE 12 1 10 e
WRITE 12 1 11 f
WRITE 12 1 12 g
WRITE 12 1 13 h
WRITE 12 1 14 i
WRITE 12 1 15 j
WRITE 12 1 16 k
WRITE 12 1 17 l
WRITE 13 1 0 m
WRITE 13 1 1 n
WRITE 13 1 2 o
WRITE 13 1 3 p
WRITE 13 1 4 q
WRITE 13 1 5 r
WRITE 13 1 6 s
WRITE 13 1 7 t
WRITE 13 1 8 u
WRITE 13 1 9 v
WRITE 13 1 10 w
WRITE 13 1 11 x
WRITE 13 1 12 y
WRITE 13 1 13 z
WRITE 13 1 14 0
WRITE 13 1 15 1
WRITE 13 1 16 2
WRITE 13 1 17 3
WRITE 14 1 0 4
WRITE 14 1 1 5
WRITE 14 1 2 6
WRITE 14 1 3 7
WRITE 14 1 4 8
WRITE 14 1 5 9
WRITE 14 1 6 A
WRITE 14 1 7 B
WRITE 14 1 8 C
WRITE 14 1 9 D
WRITE 14 1 10 E
WRITE 14 1 11 F
WRITE 14 1 12 G
WRITE 14 1 13 H
WRITE 14 1 14 I
WRITE 14 1 15 J
WRITE 14 1 16 K
WRITE 14 1 17 L
WRITE 15 1 0 M
WRITE 15 1 1 N
WRITE 15 1 2 O
WRITE 15 1 3 P
WRITE 15 1 4 Q
WRITE 15 1 5 R
WRITE 15 1 6 S
WRITE 15 1 7 T
WRITE 15 1 8 U
WRITE 15 1 9 V
WRITE 15 1 10 W
WRITE 15 1 11 X
WRITE 15 1 12 Y
WRITE 15 1 13 Z
WRITE 15 1 14 a
WRITE 15 1 15 b
WRITE 15 1 16 c
WRITE 15 1 17 d
WRITE 16 1 0 e
WRITE 16 1 1 f
WRITE 16 1 2 g
WRITE 16 1 3 h
WRITE 16 1 4 i
WRITE 16 1 5 j
WRITE 16 1 6 k
WRITE 16 1 7 l
WRITE 16 1 8 m
WRITE 16 1 9 n
WRITE 16 1 10 o
WRITE 16 1 11 p
WRITE 16 1 12 q
WRITE 16 1 13 r
WRITE 16 1 14 s
WRITE 16 1 15 t
WRITE 16 1 16 u
WRITE 16 1 17 v
WRITE 17 1 0 w
WRITE 17 1 1 x
WRITE 17 1 2 y
WRITE 17 1 3 z
WRITE 17 1 4 0
WRITE 17 1 5 1
WRITE 17 1 6 2
WRITE 17 1 7 3
WRITE 17 1 8 4
WRITE 17 1 9 5
WRITE 17 1 10 6
WRITE 17 1 11 7
WRITE 17 1 12 8
WRITE 17 1 13 9
WRITE 17 1 14 A
WRITE 17 1 15 B
WRITE 17 1 16 C
WRITE 17 1 17 D
WRITE 18 1 0 E
WRITE 18 1 1 F
WRITE 18 1 2 G
WRITE 18 1 3 H
WRITE 18 1 4 I
WRITE 18 1 5 J
WRITE 18 1 6 K
WRITE 18 1 7 L
WRITE 18 1 8 M
WRITE 18 1 9 N
WRITE 18 1 10 O
WRITE 18 1 11 P
WRITE 18 1 12 Q
WRITE 18 1 13 R
WRITE 18 1 14 S
WRITE 18 1 15 T
WRITE 18 1 16 U
WRITE 18 1 17 V
WRITE 19 1 0 W
WRITE 19 1 1 X
WRITE 19 1 2 Y
WRITE 19 1 3 Z
WRITE 19 1 4 a
WRITE 19 1 5 b
WRITE 19 1 6 c
WRITE 19 1 7 d
WRITE 19 1 8 e
WRITE 19 1 9 f
WRITE 19 1 10 g
WRITE 19 1 11 h
WRITE 19 1 12 i
WRITE 19 1 13 j
WRITE 19 1 14 k
WRITE 19 1 15 l
WRITE 19 1 16 m
WRITE 19 1 17 n
WRITE 20 1 0 o
WRITE 20 1 1 p
WRITE 20 1 2 q
WRITE 20 1 3 r
WRITE 20 1 4 s
WRITE 20 1 5 t
WRITE 20 1 6 u
WRITE 20 1 7 v
WRITE 20 1 8 w
WRITE 20 1 9 x
WRITE 20 1 10 y
WRITE 20 1 11 z
WRITE 20 1 12 0
WRITE 20 1 13 1
WRITE 20 1 14 2
WRITE 20 1 15 3
WRITE 20 1 16 4
WRITE 20 1 17 5
WRITE 21 1 0 6
WRITE 21 1 1 7
WRITE 21 1 2 8
WRITE 21 1 3 9
WRITE 21 1 4 A
WRITE 21 1 5 B
WRITE 21 1 6 C
WRITE 21 1 7 D
WRITE 21 1 8 E
WRITE 21 1 9 F
WRITE 21 1 10 G
WRITE 21 1 11 H
WRITE 21 1 12 I
WRITE 21 1 13 J
WRITE 21 1 14 K
WRITE 21 1 15 L
WRITE 21 1 16 M
WRITE 21 1 17 N
WRITE 22 1 0 O
WRITE 22 1 1 P
WRITE 22 1 2 Q
WRITE 22 1 3 R
WRITE 22 1 4 S
WRITE 22 1 5 T
WRITE 22 1 6 U
WRITE 22 1 7 V
WRITE 22 1 8 W
WRITE 22 1 9 X
WRITE 22 1 10 Y
WRITE 22 1 11 Z
WRITE 22 1 12 a
WRITE 22 1 13 b
WRITE 22 1 14 c
WRITE 22 1 15 d
WRITE 22 1 16 e
WRITE 22 1 17 f
WRITE 23 1 0 g
WRITE 23 1 1 h
WRITE 23 1 2 i
WRITE 23 1 3 j
WRITE 23 1 4 k
WRITE 23 1 5 l
WRITE 23 1 6 m
WRITE 23 1 7 n
WRITE 23 1 8 o
WRITE 23 1 9 p
WRITE 23 1 10 q
WRITE 23 1 11 r
WRITE 23 1 12 s
WRITE 23 1 13 t
WRITE 23 1 14 u
WRITE 23 1 15 v
WRITE 23 1 16 w
WRITE 23 1 17 x
WRITE 24 1 0 y
WRITE 24 1 1 z
WRITE 24 1 2 0
WRITE 24 1 3 1
WRITE 24 1 4 2
WRITE 24 1 5 3
WRITE 24 1 6 4
WRITE 24 1 7 5
WRITE 24 1 8 6
WRITE 24 1 9 7
WRITE 24 1 10 8
WRITE 24 1 11 9
WRITE 24 1 12 A
WRITE 24 1 13 B
WRITE 24 1 14 C
WRITE 24 1 15 D
WRITE 24 1 16 E
WRITE 24 1 17 F
WRITE 25 1 0 G
WRITE 25 1 1 H
WRITE 25 1 2 I
WRITE 25 1 3 J
WRITE 25 1 4 K
WRITE 25 1 5 L
WRITE 25 1 6 M
WRITE 25 1 7 N
WRITE 25 1 8 O
WRITE 25 1 9 P
WRITE 25 1 10 Q
WRITE 25 1 11 R
WRITE 25 1 12 S
WRITE 25 1 13 T
WRITE 25 1 14 U
WRITE 25 1 15 V
WRITE 25 1 16 W
WRITE 25 1 17 X
WRITE 26 1 0 Y
WRITE 26 1 1 Z
WRITE 26 1 2 a
WRITE 26 1 3 b
WRITE 26 1 4 c
WRITE 26 1 5 d
WRITE 26 1 6 e
WRITE 26 1 7 f
WRITE 26 1 8 g
WRITE 26 1 9 h
WRITE 26 1 10 i
WRITE 26 1 11 j
WRITE 26 1 12 k
WRITE 26 1 13 l
WRITE 26 1 14 m
WRITE 26 1 15 n
WRITE 26 1 16 o
WRITE 26 1 17 p
WRITE 27 1 0 q
WRITE 27 1 1 r
WRITE 27 1 2 s
WRITE 27 1 3 t
WRITE 27 1 4 u
WRITE 27 1 5 v
WRITE 27 1 6 w
WRITE 27 1 7 x
WRITE 27 1 8 y
WRITE 27 1 9 z
WRITE 27 1 10 0
WRITE 27 1 11 1
WRITE 27 1 12 2
WRITE 27 1 13 3
WRITE 27 1 14 4
WRITE 27 1 15 5
WRITE 27 1 16 6
WRITE 27 1 17 7
WRITE 28 1 0 8
WRITE 28 1 1 9
WRITE 28 1 2 A
WRITE 28 1 3 B
WRITE 28 1 4 C
WRITE 28 1 5 D
WRITE 28 1 6 E
WRITE 28 1 7 F
WRITE 28 1 8 G
WRITE 28 1 9 H
WRITE 28 1 10 I
WRITE 28 1 11 J
WRITE 28 1 12 K
WRITE 28 1 13 L
WRITE 28 1 14 M
WRITE 28 1 15 N
WRITE 28 1 16 O
WRITE 28 1 17 P
WRITE 29 1 0 Q
WRITE 29 1 1 R
WRITE 29 1 2 S
WRITE 29 1 3 T
WRITE 29 1 4 U
WRITE 29 1 5 V
WRITE 29 1 6 W
WRITE 29 1 7 X
WRITE 29 1 8 Y
WRITE 29 1 9 Z
WRITE 29 1 10 a
WRITE 29 1 11 b
WRITE 29 1 12 c
WRITE 29 1 13 d
WRITE 29 1 14 e
WRITE 29 1 15 f
WRITE 29 1 16 g
WRITE 29 1 17 h
WRITE 30 1 0 i
WRITE 30 1 1 j
WRITE 30 1 2 k
WRITE 30 1 3 l
WRITE 30 1 4 m
WRITE 30 1 5 n
WRITE 30 1 6 o
WRITE 30 1 7 p
WRITE 30 1 8 q
WRITE 30 1 9 r
WRITE 30 1 10 s
WRITE 30 1 11 t
WRITE 30 1 12 u
WRITE 30 1 13 v
WRITE 30 1 14 w
WRITE 30 1 15 x
WRITE 30 1 16 y
WRITE 30 1 17 z
WRITE 31 1 0 0
WRITE 31 1 1 1
WRITE 31 1 2 2
WRITE 31 1 3 3
WRITE 31 1 4 4
WRITE 31 1 5 5
WRITE 31 1 6 6
WRITE 31 1 7 7
WRITE 31 1 8 8
WRITE 31 1 9 9
WRITE 31 1 10 A
WRITE 31 1 11 B
WRITE 31 1 12 C
WRITE 31 1 13 D
WRITE 31 1 14 E
WRITE 31 1 15 F
WRITE 31 1 16 G
WRITE 31 1 17 H
WRITE 32 1 0 I
WRITE 32 1 1 J
WRITE 32 1 2 K
WRITE 32 1 3 L
WRITE 32 1 4 M
WRITE 32 1 5 N
WRITE 32 1 6 O
WRITE 32 1 7 P
WRITE 32 1 8 Q
WRITE 32 1 9 R
WRITE 32 1 10 S
WRITE 32 1 11 T
WRITE 32 1 12 U
WRITE 32 1 13 V
WRITE 32 1 14 W
WRITE 32 1 15 X
WRITE 32 1 16 Y
WRITE 32 1 17 Z
WRITE 33 1 0 a
WRITE 33 1 1 b
WRITE 33 1 2 c
WRITE 33 1 3 d
WRITE 33 1 4 e
WRITE 33 1 5 f
WRITE 33 1 6 g
WRITE 33 1 7 h
WRITE 33 1 8 i
WRITE 33 1 9 j
WRITE 33 1 10 k
WRITE 33 1 11 l
WRITE 33 1 12 m
WRITE 33 1 13 n
WRITE 33 1 14 o
WRITE 33 1 15 p
WRITE 33 1 16 q
WRITE 33 1 17 r
WRITE 34 1 0 s
WRITE 34 1 1 t
WRITE 34 1 2 u
WRITE 34 1 3 v
WRITE 34 1 4 w
WRITE 34 1 5 x
WRITE 34 1 6 y
WRITE 34 1 7 z
WRITE 34 1 8 0
WRITE 34 1 9 1
WRITE 34 1 10 2
WRITE 34 1 11 3
WRITE 34 1 12 4
WRITE 34 1 13 5
WRITE 34 1 14 6
WRITE 34 1 15 7
WRITE 34 1 16 8
WRITE 34 1 17 9
WRITE 35 1 0 A
WRITE 35 1 1 B
WRITE 35 1 2 C
WRITE 35 1 3 D
WRITE 35 1 4 E
WRITE 35 1 5 F
WRITE 35 1 6 G
WRITE 35 1 7 H
WRITE 35 1 8 I
WRITE 35 1 9 J
WRITE 35 1 10 K
WRITE 35 1 11 L
WRITE 35 1 12 M
WRITE 35 1 13 N
WRITE 35 1 14 O
WRITE 35 1 15 P
WRITE 35 1 16 Q
WRITE 35 1 17 R
WRITE 36 1 0 S
WRITE 36 1 1 T
WRITE 36 1 2 U
WRITE 36 1 3 V
WRITE 36 1 4 W
WRITE 36 1 5 X
WRITE 36 1 6 Y
WRITE 36 1 7 Z
WRITE 36 1 8 a
WRITE 36 1 9 b
WRITE 36 1 10 c
WRITE 36 1 11 d
WRITE 36 1 12 e
WRITE 36 1 13 f
WRITE 36 1 14 g
WRITE 36 1 15 h
WRITE 36 1 16 i
WRITE 36 1 17 j
WRITE 37 1 0 k
WRITE 37 1 1 l
WRITE 37 1 2 m
WRITE 37 1 3 n
WRITE 37 1 4 o
WRITE 37 1 5 p
WRITE 37 1 6 q
WRITE 37 1 7 r
WRITE 37 1 8 s
WRITE 37 1 9 t
WRITE 37 1 10 u
WRITE 37 1 11 v
WRITE 37 1 12 w
WRITE 37 1 13 x
WRITE 37 1 14 y
WRITE 37 1 15 z
WRITE 37 1 16 0
WRITE 37 1 17 1
WRITE 38 1 0 2
WRITE 38 1 1 3
WRITE 38 1 2 4
WRITE 38 1 3 5
WRITE 38 1 4 6
WRITE 38 1 5 7
WRITE 38 1 6 8
WRITE 38 1 7 9
WRITE 38 1 8 A
WRITE 38 1 9 B
WRITE 38 1 10 C
WRITE 38 1 11 D
WRITE 38 1 12 E
WRITE 38 1 13 F
WRITE 38 1 14 G
WRITE 38 1 15 H
WRITE 38 1 16 I
WRITE 38 1 17 J
WRITE 39 1 0 K
WRITE 39 1 1 L
WRITE 39 1 2 M
WRITE 39 1 3 N
WRITE 39 1 4 O
WRITE 39 1 5 P
WRITE 39 1 6 Q
WRITE 39 1 7 R
WRITE 39 1 8 S
WRITE 39 1 9 T
WRITE 39 1 10 U
WRITE 39 1 11 V
WRITE 39 1 12 W
WRITE 39 1 13 X
WRITE 39 1 14 Y
WRITE 39 1 15 Z
WRITE 39 1 16 a
WRITE 39 1 17 b
WRITE 40 1 0 c
WRITE 40 1 1 d
WRITE 40 1 2 e
WRITE 40 1 3 f
WRITE 40 1 4 g
WRITE 40 1 5 h
WRITE 40 1 6 i
WRITE 40 1 7 j
WRITE 40 1 8 k
WRITE 40 1 9 l
WRITE 40 1 10 m
WRITE 40 1 11 n
WRITE 40 1 12 o
WRITE 40 1 13 p
WRITE 40 1 14 q
WRITE 40 1 15 r
WRITE 40 1 16 s
WRITE 40 1 17 t
WRITE 41 1 0 u
WRITE 41 1 1 v
WRITE 41 1 2 w
WRITE 41 1 3 x
WRITE 41 1 4 y
WRITE 41 1 5 z
WRITE 41 1 6 0
WRITE 41 1 7 1
WRITE 41 1 8 2
WRITE 41 1 9 3
WRITE 41 1 10 4
WRITE 41 1 11 5
WRITE 41 1 12 6
WRITE 41 1 13 7
WRITE 41 1 14 8
WRITE 41 1 15 9
WRITE 41 1 16 A
WRITE 41 1 17 B
WRITE 42 1 0 C
WRITE 42 1 1 D
WRITE 42 1 2 E
WRITE 42 1 3 F
WRITE 42 1 4 G
WRITE 42 1 5 H
WRITE 42 1 6 I
WRITE 42 1 7 J
WRITE 42 1 8 K
WRITE 42 1 9 L
WRITE 42 1 10 M
WRITE 42 1 11 N
WRITE 42 1 12 O
WRITE 42 1 13 P
WRITE 42 1 14 Q
WRITE 42 1 15 R
WRITE 42 1 16 S
WRITE 42 1 17 T
WRITE 43 1 0 U
WRITE 43 1 1 V
WRITE 43 1 2 W
WRITE 43 1 3 X
WRITE 43 1 4 Y
WRITE 43 1 5 Z
WRITE 43 1 6 a
WRITE 43 1 7 b
WRITE 43 1 8 c
WRITE 43 1 9 d
WRITE 43 1 10 e
WRITE 43 1 11 f
WRITE 43 1 12 g
WRITE 43 1 13 h
WRITE 43 1 14 i
WRITE 43 1 15 j
WRITE 43 1 16 k
WRITE 43 1 17 l
WRITE 44 1 0 m
WRITE 44 1 1 n
WRITE 44 1 2 o
WRITE 44 1 3 p
WRITE 44 1 4 q
WRITE 44 1 5 r
WRITE 44 1 6 s
WRITE 44 1 7 t
WRITE 44 1 8 u
WRITE 44 1 9 v
WRITE 44 1 10 w
WRITE 44 1 11 x
WRITE 44 1 12 y
WRITE 44 1 13 z
WRITE 44 1 14 0
WRITE 44 1 15 1
WRITE 44 1 16 2
WRITE 44 1 17 3
WRITE 45 1 0 4
WRITE 45 1 1 5
WRITE 45 1 2 6
WRITE 45 1 3 7
WRITE 45 1 4 8
WRITE 45 1 5 9
WRITE 45 1 6 A
WRITE 45 1 7 B
WRITE 45 1 8 C
WRITE 45 1 9 D
WRITE 45 1 10 E
WRITE 45 1 11 F
WRITE 45 1 12 G
WRITE 45 1 13 H
WRITE 45 1 14 I
WRITE 45 1 15 J
WRITE 45 1 16 K
WRITE 45 1 17 L
WRITE 46 1 0 M
WRITE 46 1 1 N
WRITE 46 1 2 O
WRITE 46 1 3 P
WRITE 46 1 4 Q
WRITE 46 1 5 R
WRITE 46 1 6 S
WRITE 46 1 7 T
WRITE 46 1 8 U
WRITE 46 1 9 V
WRITE 46 1 10 W
WRITE 46 1 11 X
WRITE 46 1 12 Y
WRITE 46 1 13 Z
WRITE 46 1 14 a
WRITE 46 1 15 b
WRITE 46 1 16 c
WRITE 46 1 17 d
WRITE 47 1 0 e
WRITE 47 1 1 f
WRITE 47 1 2 g
WRITE 47 1 3 h
WRITE 47 1 4 i
WRITE 47 1 5 j
WRITE 47 1 6 k
WRITE 47 1 7 l
WRITE 47 1 8 m
WRITE 47 1 9 n
WRITE 47 1 10 o
WRITE 47 1 11 p
WRITE 47 1 12 q
WRITE 47 1 13 r
WRITE 47 1 14 s
WRITE 47 1 15 t
WRITE 47 1 16 u
WRITE 47 1 17 v
WRITE 48 1 0 w
WRITE 48 1 1 x
WRITE 48 1 2 y
WRITE 48 1 3 z
WRITE 48 1 4 0
WRITE 48 1 5 1
WRITE 48 1 6 2
WRITE 48 1 7 3
WRITE 48 1 8 4
WRITE 48 1 9 5
WRITE 48 1 10 6
WRITE 48 1 11 7
WRITE 48 1 12 8
WRITE 48 1 13 9
WRITE 48 1 14 A
WRITE 48 1 15 B
WRITE 48 1 16 C
WRITE 48 1 17 D
WRITE 49 1 0 E
WRITE 49 1 1 F
WRITE 49 1 2 G
WRITE 49 1 3 H
WRITE 49 1 4 I
WRITE 49 1 5 J
WRITE 49 1 6 K
WRITE 49 1 7 L
WRITE 49 1 8 M
WRITE 49 1 9 N
WRITE 49 1 10 O
WRITE 49 1 11 P
WRITE 49 1 12 Q
WRITE 49 1 13 R
WRITE 49 1 14 S
WRITE 49 1 15 T
WRITE 49 1 16 U
WRITE 49 1 17 V
WRITE 50 1 0 W
WRITE 50 1 1 X
WRITE 50 1 2 Y
WRITE 50 1 3 Z
WRITE 50 1 4 a
WRITE 50 1 5 b
WRITE 50 1 6 c
WRITE 50 1 7 d
WRITE 50 1 8 e
WRITE 50 1 9 f
WRITE 50 1 10 g
WRITE 50 1 11 h
WRITE 50 1 12 i
WRITE 50 1 13 j
WRITE 50 1 14 k
WRITE 50 1 15 l
WRITE 50 1 16 m
WRITE 50 1 17 n
WRITE 51 1 0 o
WRITE 51 1 1 p
WRITE 51 1 2 q
WRITE 51 1 3 r
WRITE 51 1 4 s
WRITE 51 1 5 t
WRITE 51 1 6 u
WRITE 51 1 7 v
WRITE 51 1 8 w
WRITE 51 1 9 x
WRITE 51 1 10 y
WRITE 51 1 11 z
WRITE 51 1 12 0
WRITE 51 1 13 1
WRITE 51 1 14 2
WRITE 51 1 15 3
WRITE 51 1 16 4
WRITE 51 1 17 5
WRITE 52 1 0 6
WRITE 52 1 1 7
WRITE 52 1 2 8
WRITE 52 1 3 9
WRITE 52 1 4 A
WRITE 52 1 5 B
WRITE 52 1 6 C
WRITE 52 1 7 D
WRITE 52 1 8 E
WRITE 52 1 9 F
WRITE 52 1 10 G
WRITE 52 1 11 H
WRITE 52 1 12 I
WRITE 52 1 13 J
WRITE 52 1 14 K
WRITE 52 1 15 L
WRITE 52 1 16 M
WRITE 52 1 17 N
WRITE 53 1 0 O
WRITE 53 1 1 P
WRITE 53 1 2 Q
WRITE 53 1 3 R
WRITE 53 1 4 S
WRITE 53 1 5 T
WRITE 53 1 6 U
WRITE 53 1 7 V
WRITE 53 1 8 W
WRITE 53 1 9 X
WRITE 53 1 10 Y
WRITE 53 1 11 Z
WRITE 53 1 12 a
WRITE 53 1 13 b
WRITE 53 1 14 c
WRITE 53 1 15 d
WRITE 53 1 16 e
WRITE 53 1 17 f
WRITE 54 1 0 g
WRITE 54 1 1 h
WRITE 54 1 2 i
WRITE 54 1 3 j
WRITE 54 1 4 k
WRITE 54 1 5 l
WRITE 54 1 6 m
WRITE 54 1 7 n
WRITE 54 1 8 o
WRITE 54 1 9 p
WRITE 54 1 10 q
WRITE 54 1 11 r
WRITE 54 1 12 s
WRITE 54 1 13 t
WRITE 54 1 14 u
WRITE 54 1 15 v
WRITE 54 1 16 w
WRITE 54 1 17 x
WRITE 55 1 0 y
WRITE 55 1 1 z
WRITE 55 1 2 0
WRITE 55 1 3 1
WRITE 55 1 4 2
WRITE 55 1 5 3
WRITE 55 1 6 4
WRITE 55 1 7 5
WRITE 55 1 8 6
WRITE 55 1 9 7
WRITE 55 1 10 8
WRITE 55 1 11 9
WRITE 55 1 12 A
WRITE 55 1 13 B
WRITE 55 1 14 C
WRITE 55 1 15 D
WRITE 55 1 16 E
WRITE 55 1 17 F
WRITE 56 1 0 G
WRITE 56 1 1 H
WRITE 56 1 2 I
WRITE 56 1 3 J
WRITE 56 1 4 K
WRITE 56 1 5 L
WRITE 56 1 6 M
WRITE 56 1 7 N
WRITE 56 1 8 O
WRITE 56 1 9 P
WRITE 56 1 10 Q
WRITE 56 1 11 R
WRITE 56 1 12 S
WRITE 56 1 13 T
WRITE 56 1 14 U
WRITE 56 1 15 V
WRITE 56 1 16 W
WRITE 56 1 17 X
WRITE 57 1 0 Y
WRITE 57 1 1 Z
WRITE 57 1 2 a
WRITE 57 1 3 b
WRITE 57 1 4 c
WRITE 57 1 5 d
WRITE 57 1 6 e
WRITE 57 1 7 f
WRITE 57 1 8 g
WRITE 57 1 9 h
WRITE 57 1 10 i
WRITE 57 1 11 j
WRITE 57 1 12 k
WRITE 57 1 13 l
WRITE 57 1 14 m
WRITE 57 1 15 n
WRITE 57 1 16 o
WRITE 57 1 17 p
WRITE 58 1 0 q
WRITE 58 1 1 r
WRITE 58 1 2 s
WRITE 58 1 3 t
WRITE 58 1 4 u
WRITE 58 1 5 v
WRITE 58 1 6 w
WRITE 58 1 7 x
WRITE 58 1 8 y
WRITE 58 1 9 z
WRITE 58 1 10 0
WRITE 58 1 11 1
WRITE 58 1 12 2
WRITE 58 1 13 3
WRITE 58 1 14 4
WRITE 58 1 15 5
WRITE 58 1 16 6
WRITE 58 1 17 7
WRITE 59 1 0 8
WRITE 59 1 1 9
WRITE 59 1 2 A
WRITE 59 1 3 B
WRITE 59 1 4 C
WRITE 59 1 5 D
WRITE 59 1 6 E
WRITE 59 1 7 F
WRITE 59 1 8 G
WRITE 59 1 9 H
